name,entry,size,thunk,calling_convention
FUN_1006c490,1006c490,175,0,unknown
FUN_1006d8d0,1006d8d0,173,0,unknown
FUN_10079db0,10079db0,172,0,unknown
FUN_10006a70,10006a70,171,0,unknown
FUN_100694a0,100694a0,171,0,unknown
FUN_10008460,10008460,169,0,unknown
FUN_10019970,10019970,168,0,unknown
FUN_10015ad0,10015ad0,167,0,unknown
FUN_10016670,10016670,167,0,unknown
FUN_1000cb30,1000cb30,166,0,unknown
FUN_1001cbb0,1001cbb0,166,0,unknown
__IsNonwritableInCurrentImage,1007b370,166,0,__cdecl
FUN_100592c0,100592c0,165,0,unknown
FUN_1002c310,1002c310,164,0,unknown
FUN_1003fdf0,1003fdf0,164,0,unknown
FUN_1003fea0,1003fea0,164,0,unknown
FUN_100162d0,100162d0,163,0,unknown
FUN_10065880,10065880,163,0,unknown
